id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
177,Tiny Home in the Heart of the City- ECO FRIENDLY,615,Joe,,Virginia Village,39.69585,-104.92582,Entire home/apt,56,1,39,2019-03-24,1.21,3,0
360,LoHi Secret garden at the Chickadee Cottage,666,Jennifer & Giovanni,,Highland,39.76703,-105.00256,Entire home/apt,140,1,48,2019-03-29,5.58,3,290
590,Comfortable  - and a great value!,933,Jill,,North Park Hill,39.75361,-104.91237,Private room,61,1,565,2019-03-27,4.60,2,93
592,private,933,Jill,,North Park Hill,39.75438,-104.91156,Private room,42,30,147,2019-03-22,1.19,2,94
686,Alexandra's Uptown Queen Bed Room,990,Alexandra,,North Capitol Hill,39.74503,-104.97756,Private room,70,2,236,2019-04-16,1.82,2,344
1940,Baker Studio Close to EVERYTHING,2150,Joanne,,Baker,39.71981,-104.99649,Entire home/apt,95,2,34,2019-04-22,1.24,1,55
2086,Garden Level Condo,2284,Katy,,Hale,39.73996,-104.93173,Entire home/apt,76,180,12,2018-10-21,0.87,1,358
21745,Alexandra's Uptown King Bed Room plus,990,Alexandra,,North Capitol Hill,39.74513,-104.97903,Private room,65,2,226,2018-11-21,2.05,2,295
31503,Highland Park Guest House,135298,Rick,,West Highland,39.76216,-105.02866,Entire home/apt,110,3,55,2019-03-18,0.52,1,299
39405,LoHi Secret garden at the Mulberry Cottage,666,Jennifer & Giovanni,,Highland,39.76588,-105.00545,Entire home/apt,111,1,549,2019-04-12,5.17,3,281
56185,charming home for your vacation,266051,Kate,,North Park Hill,39.75322,-104.93335,Entire home/apt,300,3,64,2018-09-02,0.63,1,306
59631,VICTORIAN TOWNHOME DOWNTOWN,1496,Julie,,Five Points,39.74947,-104.97611,Entire home/apt,179,1,139,2018-09-03,1.45,2,316
74125,Spacious Cap Hill Condo (built in 1889) with yards,385864,Joe,,Capitol Hill,39.73276,-104.98035,Entire home/apt,120,3,100,2019-04-12,1.06,1,30
81540,Affordable S. Denver Guest House,98912,Jess,,Overland,39.66787,-104.98969,Entire home/apt,75,3,147,2019-03-30,1.49,1,161
98008,"Beautiful sun filled queen, close to everything!",297382,James,,Five Points,39.74927,-104.97482,Private room,70,2,203,2019-02-28,2.09,3,319
98014,Beautiful single steps to Downtown,297382,James,,Five Points,39.74865,-104.97522,Private room,60,2,199,2019-03-31,2.05,3,298
142683,Historic Denver City Park Condo,692622,Nancy,,City Park,39.74145,-104.94845,Entire home/apt,125,1,276,2019-04-24,2.90,1,46
172196,Luxury Wash Park Home Great for Families & Groups,526354,Michael,,Washington Park,39.69688,-104.96232,Entire home/apt,411,3,24,2019-04-21,0.26,1,311
177942,Sky Gallery Penthouse Loft in Union Station VIEWS!,448794,Tyler,,Union Station,39.7548,-105.00517,Entire home/apt,195,2,150,2019-04-23,1.59,1,101
184529,HIP SUITE IN  WEST  HIGHLANDS DENVER,134798,Lonna,,West Highland,39.76716,-105.0435,Private room,35,30,6,2016-01-03,0.07,2,267
192430,TREETOP VIEW ROOM  East Central  14 days - 8 weeks,923646,Kate,,South Park Hill,39.7416,-104.93613,Private room,32,30,114,2019-01-25,1.22,1,125
217996,Highland Snug,10730,William,,Highland,39.75706,-105.01022,Private room,66,30,11,2017-08-06,0.25,1,138
236207,Denver Penthouse 5*Location DIA 33 Minutes $10.50,1238201,Dave,,Union Station,39.75475,-105.00533,Entire home/apt,235,1,58,2018-09-14,0.70,1,100
283162,2000 SF-Lodo Club Style Condo,1475137,Lee,,Union Station,39.75035,-104.99624,Entire home/apt,300,30,1,2018-07-03,0.10,1,340
286732,House on Stout: Prairie,1154806,Ellen,,Five Points,39.75289,-104.982,Private room,70,2,151,2019-04-20,2.55,2,0
364585,Washington Park Stunning Townhouse,930851,Nicholas,,Washington Park West,39.69859,-104.9813,Entire home/apt,250,3,129,2019-02-21,1.49,1,226
370209,Private room in the nest - w/bathroom,269892,Maura,,Baker,39.71816,-104.9962,Private room,70,1,61,2019-02-28,1.33,1,282
440769,Mini Sweet/RINO City Park,1810376,Jimbo,,Clayton,39.7667,-104.95498,Private room,40,1,570,2019-04-24,6.70,4,213
477016,Private room In the heart of Denver,10951,Tricia,,City Park West,39.7413,-104.96934,Private room,55,2,287,2019-04-21,3.45,1,133
521072,Downtown and Modern by Hospital.,2563107,Matthew,,City Park West,39.74428,-104.96285,Entire home/apt,53,31,199,2019-04-02,2.41,1,82
548897,"TreeHouse Suite, in Healing Center",1313972,Heather,,City Park,39.74065,-104.95846,Private room,60,30,146,2019-02-07,1.92,3,293
582493,Highrise with view of city and mtns,2868799,Charles,,Union Station,39.74844,-105.0009,Entire home/apt,159,1,270,2018-07-27,3.31,1,0
604803,LoHi  Secret garden at the Willow Cottage,666,Jennifer & Giovanni,,Highland,39.76606,-105.00506,Entire home/apt,120,1,166,2019-04-08,2.03,3,161
627673,"LoDo, RiNo, Downtown & Convention Center",3029098,Renee And Linda,,Five Points,39.76069,-104.97421,Entire home/apt,111,1,120,2019-04-21,1.47,2,238
629194,Private Guest House Studio,3125360,Juan,,Berkeley,39.77068,-105.03456,Entire home/apt,85,3,240,2019-04-20,2.95,2,313
632709,(Phone number hidden by Airbnb) townhome in popular LoHi! (Phone number hidden by Airbnb) BFN (Phone number hidden by Airbnb),2157095,Valerie,,Highland,39.76659,-105.00957,Entire home/apt,129,1,118,2019-04-10,1.67,1,286
662431,☆Charming Studio☆ Close to Everything/Free Parking,3344656,Tim,,Washington Park,39.70418,-104.96721,Entire home/apt,109,1,201,2019-04-18,6.57,2,131
665622,Walk to Everything Downtown- 2BR,3364096,Becky,,Highland,39.76091,-105.01205,Entire home/apt,120,1,757,2019-04-24,9.33,1,264
676825,Beautiful Home in Charming Location,3440535,Krista,,Stapleton,39.75663,-104.88423,Entire home/apt,199,3,122,2019-01-02,1.52,1,252
678602,Great space and close to downtown!,1577294,Leigh,,Jefferson Park,39.75146,-105.02246,Entire home/apt,112,2,144,2019-04-21,1.81,1,145
732845,"RiNo Breweries, Food, Music & Art just steps away!",3816358,John,,Five Points,39.75916,-104.98068,Entire home/apt,299,2,77,2019-03-15,0.97,1,214
746298,Urban Retreat with Private Bath,3915386,Mary,,Lowry Field,39.72345,-104.89731,Private room,55,2,66,2019-01-14,1.35,2,60
747085,"3 Bed-2 Bath, Chef’s Kitchen, Prvt Hot Tub in LOHI",3920621,Krista,,Highland,39.76821,-105.00076,Entire home/apt,199,5,69,2019-01-03,0.90,1,0
747158,Spruce House: 2br Denver townhouse,3915386,Mary,,Lowry Field,39.7252,-104.89754,Entire home/apt,140,7,21,2017-05-20,0.27,2,12
756594,Private lower level 2 bedroom suite,3638426,Ling & Chris,,South Park Hill,39.74156,-104.91633,Entire home/apt,78,2,230,2019-04-07,3.04,1,305
758684,Quiet West Highlands Townhome,372692,Kathy,,West Highland,39.76652,-105.04398,Private room,28,30,2,2014-12-29,0.04,1,217
760023,Lovely home nr dwntn & City Park,3441942,Jill,,City Park West,39.74979,-104.96447,Private room,65,2,190,2019-04-15,2.48,1,306
769437,Awesome Room in Baker neigborhood,4017276,Simone,,Baker,39.71661,-104.99618,Private room,75,2,72,2018-12-15,0.97,1,144
774712,"ZEN!On Map?Click ""See Listings"" &see all our flats",4087056,Jeanne,,City Park West,39.74128,-104.96761,Entire home/apt,68,30,30,2018-12-24,0.39,6,365
774813,Bungalow near RINO City Park,1810376,Jimbo,,Clayton,39.76546,-104.95422,Private room,45,1,519,2019-04-19,6.60,4,214
776434,Super-comfortable Modern Home 3 Bdr -Platt Park DU,3344763,Steve,,Platt Park,39.68389,-104.98076,Entire home/apt,220,3,70,2018-12-29,0.91,3,338
785140,Top floor 2 bdrm entire unit in old Bungalow home,1275081,Shawn,,Sunnyside,39.77989,-105.01581,Entire home/apt,57,3,31,2018-11-29,0.46,1,0
787456,Queen en suite in lovely Victorian,4150751,Pamela,,Congress Park,39.73433,-104.95666,Private room,74,1,312,2019-04-07,4.03,3,208
823343,"Beautiful Wash Park Home, 4 Bedroom",4322821,Kathryn,,Washington Park West,39.70169,-104.98266,Entire home/apt,300,5,5,2018-01-05,0.09,2,0
833937,Sunny Home in Historic Curtis Park,4362827,Eliza Jane,,Five Points,39.75525,-104.97745,Entire home/apt,125,2,391,2019-04-14,5.14,1,165
834896,Dwell Contender!On Park! Walk Score 10+-Dog OK-,4366942,Nan,,City Park West,39.74965,-104.96088,Entire home/apt,74,30,67,2018-11-11,0.91,6,108
852934,Peaceful Artist Oasis 2BR easy access Downtown,4452973,Vivian & Tom,,Goldsmith,39.67548,-104.92997,Entire home/apt,74,1,184,2019-03-29,2.54,1,262
861993,Northwest Denver garden apartment,4517141,John And Shann,,Sloan Lake,39.7494,-105.03548,Entire home/apt,95,1,304,2019-04-22,4.05,1,0
875596,Cozy BUNGALOW-Loft & Studio 5 Mins to Downtown!,4623093,Matt,,Barnum,39.71703,-105.03896,Entire home/apt,128,1,223,2019-04-20,2.95,2,85
911140,Inspired Urban Dwelling,332539,Mignon,,Congress Park,39.7389,-104.95242,Private room,72,2,50,2016-08-09,0.66,1,360
915016,Cozy Capitol Hill Accommodation,4911774,Tim And Cindy,,Capitol Hill,39.73417,-104.97614,Entire home/apt,95,2,262,2019-04-22,3.66,1,294
921485,Stylish & Historic LoHi Loft w/ Views and Parking,3378084,Alexandra,,Highland,39.75893,-105.01637,Entire home/apt,129,30,56,2019-04-08,0.76,2,271
923994,"Central 2-Story Historic 3BR, 2.5BA Congress Park",4970201,Rob,,Congress Park,39.73729,-104.95013,Entire home/apt,195,2,30,2018-07-04,0.41,1,3
937952,"BEST Location & Reviews! Central, Quiet, Clean!",5064672,Amanda,,Speer,39.72096,-104.98114,Entire home/apt,99,10,55,2019-02-20,0.73,1,1
953052,Congress Park Cottage,5173501,Steve,,Congress Park,39.7322,-104.94899,Entire home/apt,110,30,2,2018-09-16,0.06,1,299
958612,DENVER DOWNTOWN 2BD/2BA SUITE WITH A MOUNTAIN VIEW,5216325,Julia,,CBD,39.74531,-104.9961,Entire home/apt,95,30,10,2017-07-11,0.16,9,365
1004131,Stapleton Carriage House,4745285,Sean,,Stapleton,39.76001,-104.86888,Entire home/apt,115,14,15,2019-01-15,0.22,1,26
1035821,Large Downtown Home Walking Distance Sleeps 10!,2869051,Steven,,Five Points,39.75575,-104.97661,Entire home/apt,199,1,168,2019-03-30,2.32,2,269
1041934,"Private apt in Berkeley, MTN Views!",5811115,Annette,,Berkeley,39.78185,-105.03972,Entire home/apt,215,30,23,2018-08-02,0.33,6,300
1042331,Beautiful Apt in Berkeley/Highlands,5811115,Annette,,Berkeley,39.78166,-105.03975,Entire home/apt,140,30,33,2018-11-07,0.45,6,316
1069351,Historic Denver Bungalow- 30+ day rentals only,3577356,Bonnie,,Sunnyside,39.7738,-105.00937,Entire home/apt,85,30,5,2018-11-17,0.07,1,244
1074386,1BR/1BA Santa Fe Arts District Home,5910663,Tony,,Lincoln Park,39.72771,-104.99788,Entire home/apt,175,1,37,2018-07-31,0.53,3,365
1087609,Private Denver condo near Capitol,5124037,Darja,,Capitol Hill,39.73486,-104.98561,Entire home/apt,55,30,15,2017-03-19,0.21,3,74
1106479,VICTORIAN HOUSE ROOM/PRIVATE BATH,1496,Julie,,Five Points,39.7494,-104.97469,Private room,75,1,210,2019-04-27,4.84,2,0
1127235,Charming NW Denver 3BR/1BA Cottage,6171072,Bob,,West Highland,39.76013,-105.03131,Entire home/apt,254,3,23,2019-04-22,0.33,1,287
1143676,Modern Sizzle-New-Across from City Park-! Superb!,4366942,Nan,,City Park,39.74777,-104.95886,Entire home/apt,100,30,34,2017-08-01,0.47,6,118
1145324,private room in cozy bungalow,2260880,Juliet,,Speer,39.71302,-104.97512,Private room,48,1,111,2018-11-04,1.54,2,343
1153002,Comforts of Home in RiNO - 3bd/2ba,192640,Kim,,Cole,39.76804,-104.97044,Entire home/apt,132,30,54,2016-05-08,0.76,3,361
1189999,Private Spacious Apt in Highlands/Denver,6504908,Mike,,West Highland,39.7675,-105.04356,Entire home/apt,110,2,154,2019-04-22,2.19,1,15
1223593,Sweet and sunny in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73684,-104.96974,Private room,68,2,127,2019-03-21,1.86,3,359
1223612,Suite of rooms in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73206,-104.96918,Private room,62,2,149,2019-04-11,2.09,3,349
1243170,"Artsy Home - Queen Bed, Private Ba",192640,Kim,,Cole,39.76803,-104.96903,Private room,47,30,9,2016-03-10,0.17,3,361
1243697,Denver Micro Brew Oasis,1810376,Jimbo,,Clayton,39.76427,-104.9529,Entire home/apt,220,1,96,2018-10-07,1.36,4,334
1309117,Charming 1933  bungalow in Denver for cat lovers,2260880,Juliet,,Speer,39.71245,-104.97529,Entire home/apt,49,3,4,2018-10-26,0.12,2,177
1309159,Logan Square Studio,1001851,Joe,,Capitol Hill,39.73429,-104.98352,Entire home/apt,199,30,49,2018-09-23,0.69,2,286
1313699,S Pearl St Urban Getaway: families!,7138728,Ann,,University,39.68363,-104.97227,Entire home/apt,275,365,18,2016-08-07,0.26,1,364
1327856,Two-Story Open Condo with GREAT Outdoor Rooftop!,7206373,Leila And Alex,,Capitol Hill,39.73371,-104.98164,Entire home/apt,228,2,109,2019-04-07,1.59,1,2
1337012,Logan Square Loft,1001851,Joe,,Capitol Hill,39.73595,-104.9837,Entire home/apt,399,30,22,2018-10-07,0.32,2,352
1360755,PERFECT FOR CO-WORKING AND FAMILIES TOO,7386812,Mary,,Washington Virginia Vale,39.7047,-104.92362,Entire home/apt,179,2,24,2019-04-16,0.38,1,83
1363517,Gem in the Highlands,7400665,Jessi,,Highland,39.76556,-105.02152,Entire home/apt,90,2,72,2019-04-21,1.03,1,0
1378339,Rino Fire Pit Retreat,1810376,Jimbo,,Clayton,39.76507,-104.95537,Private room,58,1,453,2019-04-23,6.45,4,0
1402409,Spacious 1928 Bungalow near Sloan's Lake.,1382900,Pamela,,West Colfax,39.73845,-105.03883,Entire home/apt,235,3,85,2019-04-25,1.26,1,179
1451057,Private Pet-Friendly Sunnyside Apartment,7207519,Chris,,Sunnyside,39.77565,-105.02397,Entire home/apt,70,3,25,2019-03-23,1.76,1,45
1454673,2 Bdrm Suite in Victorian (Denver Botanic Gardens),4150751,Pamela,,Congress Park,39.73439,-104.95807,Private room,102,1,90,2019-04-17,1.84,3,210
1456614,Cozy 1BR Apt w/ private entrance,7511265,Erin,,University,39.67392,-104.97212,Private room,62,14,104,2019-03-18,1.51,2,360
1488774,Like-New Victorian House 8blks2dwtn,7961490,Heidi,,Five Points,39.75759,-104.9793,Entire home/apt,175,45,17,2018-08-14,0.25,1,0
1550398,Basement Suite in LoHi Denver · Walk to Downtown,1804382,Amy & Peregrin,,Highland,39.76483,-105.0073,Private room,89,2,16,2018-03-16,0.79,2,0
1557739,Full bed with shared bathroom,8289288,Jessica,,Cole,39.76324,-104.97143,Private room,60,2,123,2019-03-15,2.01,5,99
1581384,West Highlands Sweet Retreat!,8410190,Deanna,,West Highland,39.76794,-105.05151,Entire home/apt,119,2,50,2018-10-02,0.76,2,193
1583103,W. Wash Park Artist Bungalow,8428229,Christina,,Speer,39.71954,-104.98346,Entire home/apt,145,2,5,2019-04-22,0.69,3,4
1594161,Newly Renovated Apartment-Perfect for Families!,4756064,Brian And Tarryn,,West Colfax,39.73926,-105.04679,Entire home/apt,90,1,165,2019-04-20,2.95,1,93
1600633,Cozy 1BD very near downtown Denver,8530929,Jeff,,North Capitol Hill,39.74537,-104.98472,Entire home/apt,96,3,1,2016-06-18,0.03,1,0
1619409,"Clean, close and friendly!",1600922,S,,West Colfax,39.73845,-105.04535,Entire home/apt,250,3,0,,,1,0
1629445,Great Cheeseman Park Full Studio Apartment,8660236,Pete,,Cheesman Park,39.73559,-104.96109,Entire home/apt,94,2,13,2018-01-27,0.43,1,0
1637744,Park Hill Denver: Shady Retreat,8697449,Jennifer,,South Park Hill,39.74252,-104.90985,Private room,60,2,35,2019-03-18,0.75,3,267
1641476,Charming 1890's Victorian Cottage by Sloan's Lake,8714815,Allison,,Sloan Lake,39.75276,-105.05175,Entire home/apt,175,2,16,2019-03-26,0.84,1,94
1724186,"Two beds, one room, shared bathroom",8289288,Jessica,,Cole,39.76494,-104.97211,Private room,78,2,128,2019-04-23,1.90,5,97
1733052,Beautiful Private Basement Suite near Downtown,2416216,Jason,,Cheesman Park,39.73871,-104.97073,Private room,75,1,723,2019-04-23,10.72,1,222
1737365,Stylish & Historic LoHi Loft Studio on Wyandot,3378084,Alexandra,,Highland,39.75878,-105.01353,Entire home/apt,129,29,60,2018-11-20,0.92,2,251
1777510,Pet Friendly Oasis in the Heart of Wash Park,9331985,Ann,,Washington Park,39.70169,-104.96235,Entire home/apt,219,2,106,2019-03-29,1.65,1,324
1785877,Cozy and Convenient in Capitol Hill,6674631,Cynthia,,Cheesman Park,39.73705,-104.96834,Private room,56,2,136,2019-03-24,2.03,3,317
1792152,Peaceful Retreat in Congress Park,9402581,Rita,,Congress Park,39.73404,-104.94654,Private room,78,2,215,2019-04-14,3.42,2,332
1801950,Spacious loft in downtown Denver,9447036,Zach,,CBD,39.7466,-104.99311,Entire home/apt,249,2,154,2019-04-16,2.80,2,109
1813896,"Big private space, neat 1940s house",9501501,Seth,,Cory - Merrill,39.69394,-104.94348,Private room,58,2,170,2019-04-21,2.54,1,155
1891877,Great Value Highlands Bungalow!,7879432,Cathy,,Berkeley,39.77317,-105.02828,Private room,50,2,7,2015-06-28,0.12,2,3
1900638,MasterBedroom/PrivateBath*LadiesOnly*Walk to DU!,9869829,Barbara,,University,39.66697,-104.96458,Private room,29,5,76,2019-03-03,1.18,3,199
1901266,PrivateRoom/ShareBath*LadiesOnly*Walk to DU!,9869829,Barbara,,University,39.66793,-104.96606,Private room,26,3,68,2019-04-08,1.10,3,183
1905596,"Charming, cozy, private hideaway",5811115,Annette,,Berkeley,39.78125,-105.03799,Entire home/apt,125,30,67,2018-09-09,1.03,6,288
1911814,Suite Sunnyside (Highlands),4317724,Randall,,Sunnyside,39.77194,-105.02478,Entire home/apt,99,2,152,2019-04-21,2.37,1,131
1955800,High-Rise Condo in Heart of Denver,10109001,Joey,,CBD,39.74505,-104.99459,Entire home/apt,225,28,15,2018-08-31,0.23,1,5
1959652,Lower Highland Oasis,903056,Peter,,Highland,39.76419,-105.00768,Entire home/apt,150,3,34,2018-10-22,1.22,1,117
1959836,Artist Cottage in Denver,10033473,Anne,,Clayton,39.76493,-104.95783,Private room,39,3,285,2019-03-10,4.36,1,24
1959918,"Private, Walkable, 1.5 Bed Near Convention Center",438129,Mike,,Lincoln Park,39.73648,-105.0008,Entire home/apt,125,1,333,2019-04-23,6.15,1,117
1966103,10 Mins To Downtown! South Pearl • Wash Park • DU,9597571,Jon & Irene,,Platt Park,39.67953,-104.98035,Entire home/apt,145,30,4,2018-08-03,0.12,2,25
1975775,"Near downtown, baby/kid friendly",10199256,Lauren And Joel,,Whittier,39.76005,-104.96649,Entire home/apt,135,3,13,2018-12-28,0.25,1,6
2061222,Sunny private house&driveway,5124037,Darja,,Montclair,39.73961,-104.91956,Entire home/apt,95,3,34,2018-01-01,0.56,3,0
2072132,Rustic Craftsman Master Suite,8289288,Jessica,,Cole,39.76425,-104.9712,Private room,75,2,82,2019-04-20,1.96,5,113
2104774,"HOT!On Map?Click ""See Listings"" &see all our flats",4087056,Jeanne,,City Park West,39.74153,-104.96733,Entire home/apt,68,30,39,2019-03-26,0.82,6,356
2119667,Architect Owned - Reclaimed Retreat,10535707,Nicole,,Lincoln Park,39.7341,-105.00069,Entire home/apt,140,1,359,2019-04-14,5.60,1,206
2139342,Designer Home Away From Home,10917089,Jeffrey,,Hilltop,39.72061,-104.91187,Entire home/apt,90,30,144,2019-04-20,2.26,4,224
2146050,Beautiful Carriage House Apartment,393372,Ryan,,Baker,39.71627,-104.98914,Entire home/apt,90,1,221,2019-04-03,3.45,1,331
2175370,Private Room/Share Bath*LadiesOnly*Walk to DU!,9869829,Barbara,,University,39.66636,-104.96569,Private room,27,5,49,2019-01-05,0.78,3,209
2180372,Spacious Denver Home & Outdoor Lounge w/ Hot Tub,11119669,Denise,,Skyland,39.75617,-104.9516,Entire home/apt,264,2,72,2019-03-14,1.14,1,0
2216969,Modern Studio,10917089,Jeffrey,,Hilltop,39.72202,-104.91177,Entire home/apt,60,30,139,2019-02-05,3.27,4,249
2221047,Colorado Hollow ✭ Beautiful Terrace ✭ Sleeps 7!,3848278,John,,City Park West,39.74495,-104.97105,Entire home/apt,150,2,276,2018-10-02,4.43,1,0
2232323,"Cozy Cottage in the Country Club,",11393480,Darrow,,Country Club,39.72203,-104.96623,Entire home/apt,200,5,54,2019-04-13,0.87,1,320
2232930,Beautiful bungalow in the city,11397394,Megan,,Speer,39.71757,-104.98132,Entire home/apt,120,2,34,2019-01-02,0.99,2,235
2239191,Spacious victorian near downtown.,1239512,Zorab,,Clayton,39.76664,-104.95477,Entire home/apt,169,2,35,2018-09-22,0.74,1,348
2243316,"BEST!On Map?Click ""See Listings"" &see allour flats",4087056,Jeanne,,City Park West,39.74176,-104.96718,Entire home/apt,66,30,22,2018-06-09,0.35,6,227
2250084,Private Room and Living Space,11491972,"Mary, Tony And Peter",,Lowry Field,39.72891,-104.896,Private room,55,30,176,2019-03-31,2.80,2,255
2257217,RINO/ FIVE POINTS - Best Walk Score,2191569,Beth,,Five Points,39.75065,-104.97726,Private room,42,1,585,2019-04-18,9.16,1,293
2267500,Quiet Highlands Cottage,7961148,Cory,,West Highland,39.76485,-105.03541,Entire home/apt,100,1,222,2019-03-31,3.58,1,28
2299068,Charming Bunglow -Great parking,10558217,Henry,,Clayton,39.76492,-104.94855,Private room,60,2,29,2018-10-15,0.90,1,88
2329530,Cozy Single Bedroom in Lowry,11491972,"Mary, Tony And Peter",,Lowry Field,39.72967,-104.89766,Private room,37,30,290,2019-02-11,4.57,2,264
2332029,1bd Apartment - 2 Blocks to Bars & Restaurants,11910746,Dan And Meg,,Speer,39.72125,-104.98565,Entire home/apt,100,2,223,2019-04-11,3.55,1,0
2332802,Cozy Queen/Bath/ Steps to downtown,297382,James,,Five Points,39.75017,-104.97516,Private room,70,1,2,2016-02-22,0.05,3,297
2337863,Brand new space full of character!,11945703,Thomasa,,City Park West,39.74896,-104.96764,Entire home/apt,90,2,116,2019-04-12,1.87,1,36
2338715,Private room in Wash Park,6793209,Jamie & Monica,,Washington Park West,39.70624,-104.9816,Private room,51,1,11,2015-11-02,0.18,2,0
2345616,"Beautiful Bungalow w/ Great Kitchen, Backyard",10685905,Dustin,,Sunnyside,39.77892,-105.01646,Private room,64,1,2,2018-10-21,0.30,1,173
2355817,Warm & Elegant Art District Remodel -Downtown Area,12029895,Josh,,Lincoln Park,39.7286,-104.99689,Private room,45,1,22,2018-06-28,0.76,2,0
2359615,HEART OF DENVER SUITE: VIEWS  AMENITIES  LOCATION,5216325,Julia,,CBD,39.74502,-104.99793,Entire home/apt,95,30,11,2018-07-31,0.20,9,266
2360382,Cozy Cottage with Vintage Decor on a Park!,3092859,Tony & Mary Grace,,Villa Park,39.73447,-105.02558,Entire home/apt,72,2,165,2019-03-24,2.64,1,34
2361919,The Cloisters at Berkeley,5811115,Annette,,Berkeley,39.78009,-105.03965,Entire home/apt,70,30,33,2019-02-10,0.53,6,272
2372041,Garden House in Sunnyside *Hot Tub*,11950407,Matthew & Molly,,Sunnyside,39.7758,-105.01271,Entire home/apt,195,2,21,2018-09-23,0.74,1,35
2386289,Sunny Sky Loft in Highlands,184771,Melanie,,West Highland,39.76631,-105.0336,Entire home/apt,150,2,83,2019-03-19,1.48,1,88
2413071,Downtown~Upscale~Affordable~WalkScore96~Perfect,12333471,Ed,,Capitol Hill,39.73633,-104.98067,Entire home/apt,325,2,42,2019-03-18,0.84,2,307
2413516,A swell place to call home,1242688,Owen,,Capitol Hill,39.7314,-104.98195,Private room,85,1,1,2014-02-20,0.02,1,0
2441525,Craftsman Bungalow in Highlands,3125360,Juan,,Berkeley,39.77026,-105.0377,Entire home/apt,125,5,77,2019-03-22,1.25,2,333
2441900,Remodeled Victorian Condo!,12482307,Jeremy,,City Park West,39.74496,-104.96925,Entire home/apt,150,4,3,2014-05-08,0.05,2,365
2466830,HISTORIC COTTAGE IN BONNIE BRAE,6896064,Greg,,Cory - Merrill,39.68889,-104.95642,Entire home/apt,300,1,5,2019-04-11,0.14,1,350
2467260,Comfy 2 Bedroom Basement APT - City Park South,11000035,Ryan,,City Park,39.74322,-104.95004,Entire home/apt,88,1,314,2019-04-07,5.18,1,9
2487185,Beautiful!! Just Minutes from Downtown!  Hot Tub!,4706233,Jeffrey,,Athmar Park,39.70434,-105.0102,Entire home/apt,169,3,4,2019-04-21,0.20,3,279
2599115,Brand New Modern Stapleton Home,10128382,Kerry,,Stapleton,39.75642,-104.85848,Entire home/apt,187,2,96,2019-03-18,1.57,1,324
2653512,Amazing Guesthouse-Perfect Lohi/Highland Location,5817350,Marcie,,Highland,39.76336,-105.01881,Entire home/apt,139,3,102,2019-04-16,2.03,1,328
2723629,House on Stout: Mesa,1154806,Ellen,,Five Points,39.75436,-104.98299,Private room,70,2,145,2019-04-12,2.42,2,79
2782048,Charming Victorian in Curtis Park,12740723,Roger,,Five Points,39.75913,-104.97862,Entire home/apt,119,3,43,2019-04-23,3.89,5,68
2802949,Central Denver residential location,14290993,Maggie,,Highland,39.76814,-105.01955,Private room,59,2,36,2019-03-29,0.60,3,64
2817786,Private Queen Room w Ensuite Bath,14414164,Mary,,Five Points,39.74744,-104.97724,Private room,74,2,128,2018-10-14,2.13,1,0
2827887,Cozy Cottage in Lower Highlands 2BR,5181201,Danno & Rachel,,Highland,39.76647,-105.00288,Entire home/apt,150,30,20,2016-10-18,0.35,3,315
2875696,"Cozy condo, 700 sq ft. near Lowry",14699024,Julie,,Windsor,39.70726,-104.89081,Entire home/apt,75,170,11,2016-02-21,0.19,1,302
2908978,Peaceful Queen in Congress Park ,9402581,Rita,,Congress Park,39.73261,-104.94861,Private room,78,2,166,2019-04-07,2.89,2,348
2915068,Washington Park Brick Bungalow,12614696,Winton,,Washington Park West,39.69452,-104.97672,Entire home/apt,170,2,109,2019-03-24,1.80,1,67
2942068,Cozy Cottage in Lo Highlands Mr bed,5181201,Danno & Rachel,,Highland,39.76661,-105.00212,Private room,106,30,10,2016-09-11,0.17,3,315
2953770,Amazing Condo - in Denver's heart,9236134,Mason,,CBD,39.74368,-104.99673,Entire home/apt,225,31,23,2017-06-11,0.39,1,88
2957097,Minutes from Downtown!  Beautifully Remodeled!,4706233,Jeffrey,,Athmar Park,39.70519,-105.0113,Entire home/apt,179,3,88,2019-04-08,1.48,3,279
2960513,Historic 1800s townhouse @ downtown by Superhost,2544705,Gustavo,,Baker,39.72188,-104.9957,Entire home/apt,135,2,71,2019-04-21,2.74,1,42
2968873,Nice Condo w/ Balcony - Great View,10301623,Kevin,,North Capitol Hill,39.74559,-104.98726,Entire home/apt,159,1,93,2017-11-16,1.55,1,0
2978155,Comfortable 2 Bedroom in Cap Hill,15188494,John,,Capitol Hill,39.73182,-104.97872,Entire home/apt,147,2,85,2018-12-23,1.43,1,16
2998222,Quiet Kirk Street Vacation Rental,15283636,Dong,,Gateway - Green Valley Ranch,39.78091,-104.74517,Entire home/apt,245,2,32,2019-04-13,0.54,1,309
3095906,Great deals for a Sunny room in Denver!,1655595,Shana,,Indian Creek,39.6878,-104.90344,Private room,43,30,25,2019-03-31,0.52,1,254
3138055,Classic Home on Capitol Hill,15933305,Sarah,,Capitol Hill,39.73078,-104.97818,Entire home/apt,160,2,9,2019-04-21,0.92,1,42
